
...................................................
before gpu command
after gpu command
(1/8);|=========================================================================================|
|     Epoch    |   Iteration  | Time Elapsed |  Mini-batch  |  Mini-batch  | Base Learning|
|              |              |  (seconds)   |     Loss     |   Accuracy   |     Rate     |
|=========================================================================================|
|           13 |         8250 |        75.89 |       0.3202 |       84.38% |     0.006400 |
|           13 |         8300 |        76.36 |       0.3185 |       82.81% |     0.006400 |
|           13 |         8350 |        76.81 |       0.3306 |       78.12% |     0.006400 |
|           13 |         8400 |        77.28 |       0.3155 |       78.12% |     0.006400 |
|           13 |         8450 |        77.74 |       0.4103 |       84.38% |     0.006400 |
|           13 |         8500 |        78.20 |       0.2968 |       82.81% |     0.006400 |
|           13 |         8550 |        78.66 |       0.3509 |       79.69% |     0.006400 |
|           13 |         8600 |        79.13 |       0.3124 |       92.19% |     0.006400 |
|           13 |         8650 |        79.59 |       0.3530 |       81.25% |     0.006400 |
|           13 |         8700 |        80.05 |       0.3076 |       84.38% |     0.006400 |
|           13 |         8750 |        80.50 |       0.3139 |       78.12% |     0.006400 |
|           14 |         8800 |        80.97 |       0.4171 |       78.12% |     0.006400 |
|           14 |         8850 |        81.43 |       0.3358 |       81.25% |     0.006400 |
|           14 |         8900 |        81.90 |       0.5182 |       73.44% |     0.006400 |
|           14 |         8950 |        82.36 |       0.4042 |       71.88% |     0.006400 |
|           14 |         9000 |        82.81 |       0.2957 |       87.50% |     0.006400 |
|           14 |         9050 |        83.27 |       0.3305 |       82.81% |     0.006400 |
|           14 |         9100 |        83.73 |       0.3845 |       73.44% |     0.006400 |
|           14 |         9150 |        84.20 |       0.4535 |       60.94% |     0.006400 |
|           14 |         9200 |        84.66 |       0.3129 |       87.50% |     0.006400 |
|           14 |         9250 |        85.12 |       0.2432 |       84.38% |     0.006400 |
|           14 |         9300 |        85.58 |       0.2952 |       78.12% |     0.006400 |
|           14 |         9350 |        86.04 |       0.2432 |       92.19% |     0.006400 |
|           14 |         9400 |        86.50 |       0.3952 |       79.69% |     0.006400 |
|           14 |         9450 |        86.96 |       0.3754 |       70.31% |     0.006400 |
|           15 |         9500 |        87.44 |       0.2503 |       85.94% |     0.006400 |
|           15 |         9550 |        87.90 |       0.3504 |       79.69% |     0.006400 |
|           15 |         9600 |        88.36 |       0.3213 |       85.94% |     0.006400 |
|           15 |         9650 |        88.82 |       0.3154 |       82.81% |     0.006400 |
|           15 |         9700 |        89.28 |       0.3296 |       79.69% |     0.006400 |
|           15 |         9750 |        89.74 |       0.3151 |       78.12% |     0.006400 |
|           15 |         9800 |        90.20 |       0.4097 |       82.81% |     0.006400 |
|           15 |         9850 |        90.67 |       0.2956 |       81.25% |     0.006400 |
|           15 |         9900 |        91.12 |       0.3488 |       79.69% |     0.006400 |
|           15 |         9950 |        91.58 |       0.3149 |       90.62% |     0.006400 |
|           15 |        10000 |        92.04 |       0.3505 |       81.25% |     0.006400 |
|           15 |        10050 |        92.51 |       0.2970 |       84.38% |     0.006400 |
|           15 |        10100 |        92.97 |       0.3130 |       78.12% |     0.006400 |
|=========================================================================================|
(3/8);|=========================================================================================|
|     Epoch    |   Iteration  | Time Elapsed |  Mini-batch  |  Mini-batch  | Base Learning|
|              |              |  (seconds)   |     Loss     |   Accuracy   |     Rate     |
|=========================================================================================|
|            1 |           50 |         0.46 |       0.6994 |       48.44% |     0.100000 |
|            1 |          100 |         0.92 |       0.7034 |       48.44% |     0.100000 |
|            1 |          150 |         1.37 |       0.6929 |       57.81% |     0.100000 |
|            1 |          200 |         1.83 |       0.6913 |       54.69% |     0.100000 |
|            1 |          250 |         2.29 |       0.6950 |       48.44% |     0.100000 |
|            1 |          300 |         2.74 |       0.6914 |       59.38% |     0.100000 |
|            1 |          350 |         3.20 |       0.6931 |       48.44% |     0.100000 |
|            1 |          400 |         3.65 |       0.6829 |       57.81% |     0.100000 |
|            1 |          450 |         4.11 |       0.5528 |       76.56% |     0.100000 |
|            1 |          500 |         4.57 |       0.5527 |       59.38% |     0.100000 |
|            1 |          550 |         5.02 |       0.5846 |       67.19% |     0.100000 |
|            1 |          600 |         5.48 |       0.4608 |       76.56% |     0.100000 |
|            1 |          650 |         5.93 |       0.4047 |       70.31% |     0.100000 |
|            2 |          700 |         6.40 |       0.4965 |       70.31% |     0.100000 |
|            2 |          750 |         6.86 |       0.4333 |       85.94% |     0.100000 |
|            2 |          800 |         7.31 |       0.5503 |       71.88% |     0.100000 |
|            2 |          850 |         7.77 |       0.6164 |       78.12% |     0.100000 |
|            2 |          900 |         8.23 |       0.5118 |       76.56% |     0.100000 |
|            2 |          950 |         8.68 |       0.5598 |       64.06% |     0.100000 |
|            2 |         1000 |         9.14 |       0.4667 |       79.69% |     0.100000 |
|            2 |         1050 |         9.60 |       0.4839 |       73.44% |     0.100000 |
|            2 |         1100 |        10.06 |       0.5586 |       68.75% |     0.100000 |
|            2 |         1150 |        10.52 |       0.5657 |       70.31% |     0.100000 |
|            2 |         1200 |        10.98 |       0.4730 |       60.94% |     0.100000 |
|            2 |         1250 |        11.44 |       0.3712 |       76.56% |     0.100000 |
|            2 |         1300 |        11.90 |       0.4081 |       75.00% |     0.100000 |
|            2 |         1350 |        12.36 |       0.3419 |       81.25% |     0.100000 |
|            3 |         1400 |        12.83 |       0.4235 |       82.81% |     0.100000 |
|            3 |         1450 |        13.28 |       0.6519 |       73.44% |     0.100000 |
|            3 |         1500 |        13.75 |       0.3871 |       78.12% |     0.100000 |
|            3 |         1550 |        14.21 |       0.3092 |       82.81% |     0.100000 |
|            3 |         1600 |        14.67 |       0.3698 |       78.12% |     0.100000 |
|            3 |         1650 |        15.13 |       0.3577 |       79.69% |     0.100000 |
|            3 |         1700 |        15.59 |       0.4191 |       73.44% |     0.100000 |
|            3 |         1750 |        16.05 |       0.3207 |       85.94% |     0.100000 |
|            3 |         1800 |        16.52 |       0.3738 |       76.56% |     0.100000 |
|            3 |         1850 |        16.97 |       0.4719 |       82.81% |     0.100000 |
|            3 |         1900 |        17.44 |       0.4559 |       78.12% |     0.100000 |
|            3 |         1950 |        17.89 |       0.4060 |       76.56% |     0.100000 |
|            3 |         2000 |        18.36 |       0.3802 |       71.88% |     0.100000 |
|            4 |         2050 |        18.83 |       0.3226 |       79.69% |     0.100000 |
|            4 |         2100 |        19.29 |       0.2782 |       85.94% |     0.100000 |
|            4 |         2150 |        19.75 |       0.5082 |       79.69% |     0.100000 |
|            4 |         2200 |        20.21 |       0.3478 |       81.25% |     0.100000 |
|            4 |         2250 |        20.68 |       0.4113 |       75.00% |     0.100000 |
|            4 |         2300 |        21.14 |       0.3569 |       84.38% |     0.100000 |
|            4 |         2350 |        21.60 |       0.3285 |       79.69% |     0.100000 |
|            4 |         2400 |        22.06 |       0.4153 |       79.69% |     0.100000 |
|            4 |         2450 |        22.52 |       0.4093 |       76.56% |     0.100000 |
|            4 |         2500 |        22.98 |       0.3444 |       78.12% |     0.100000 |
|            4 |         2550 |        23.44 |       0.3131 |       81.25% |     0.100000 |
|            4 |         2600 |        23.90 |       0.3169 |       84.38% |     0.100000 |
|            4 |         2650 |        24.35 |       0.3402 |       84.38% |     0.100000 |
|            4 |         2700 |        24.82 |       0.2861 |       85.94% |     0.100000 |
|            5 |         2750 |        25.29 |       0.1877 |       89.06% |     0.040000 |
|            5 |         2800 |        25.75 |       0.4095 |       82.81% |     0.040000 |
|            5 |         2850 |        26.21 |       0.2498 |       90.62% |     0.040000 |
|            5 |         2900 |        26.67 |       0.2374 |       85.94% |     0.040000 |
|            5 |         2950 |        27.13 |       0.2474 |       85.94% |     0.040000 |
|            5 |         3000 |        27.59 |       0.3517 |       84.38% |     0.040000 |
|            5 |         3050 |        28.05 |       0.3640 |       81.25% |     0.040000 |
|            5 |         3100 |        28.51 |       0.2521 |       89.06% |     0.040000 |
|            5 |         3150 |        28.97 |       0.3891 |       73.44% |     0.040000 |
|            5 |         3200 |        29.43 |       0.4227 |       81.25% |     0.040000 |
|            5 |         3250 |        29.90 |       0.4004 |       76.56% |     0.040000 |
|            5 |         3300 |        30.37 |       0.2067 |       89.06% |     0.040000 |
|            5 |         3350 |        30.83 |       0.2783 |       84.38% |     0.040000 |
|            6 |         3400 |        31.31 |       0.3215 |       79.69% |     0.040000 |
|            6 |         3450 |        31.76 |       0.2703 |       81.25% |     0.040000 |
|            6 |         3500 |        32.22 |       0.3673 |       82.81% |     0.040000 |
|            6 |         3550 |        32.68 |       0.3234 |       78.12% |     0.040000 |
|            6 |         3600 |        33.14 |       0.4233 |       76.56% |     0.040000 |
|            6 |         3650 |        33.61 |       0.2974 |       89.06% |     0.040000 |
|            6 |         3700 |        34.06 |       0.3066 |       81.25% |     0.040000 |
|            6 |         3750 |        34.53 |       0.3804 |       81.25% |     0.040000 |
|            6 |         3800 |        34.99 |       0.3922 |       78.12% |     0.040000 |
|            6 |         3850 |        35.45 |       0.3178 |       81.25% |     0.040000 |
|            6 |         3900 |        35.91 |       0.2990 |       82.81% |     0.040000 |
|            6 |         3950 |        36.37 |       0.3006 |       84.38% |     0.040000 |
